"Provincia","Comune","Cognome","Nome","Lista","Voti"
"PISA","CASTELFRANCO DI SOTTO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",198
"PISA","CASTELFRANCO DI SOTTO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",82
"PISA","CASTELFRANCO DI SOTTO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",32
"PISA","CASTELFRANCO DI SOTTO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1602
"PISA","CASTELFRANCO DI SOTTO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",209
"PISA","CASTELFRANCO DI SOTTO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",135
"PISA","CASTELFRANCO DI SOTTO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",105
"PISA","CASTELFRANCO DI SOTTO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",107
"PISA","CASTELLINA MARITTIMA","GIANI","EUGENIO","PARTITO DEMOCRATICO",177
"PISA","CASTELLINA MARITTIMA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",76
"PISA","CASTELLINA MARITTIMA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",60
"PISA","CASTELLINA MARITTIMA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",34
"PISA","CASTELLINA MARITTIMA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",159
"PISA","CASTELLINA MARITTIMA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",32
"PISA","CASTELLINA MARITTIMA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",22
"PISA","CASTELLINA MARITTIMA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",10
"PISA","CASTELLINA MARITTIMA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",9
"PISA","CASTELLINA MARITTIMA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",45
"PISA","CASTELNUOVO DI VAL DI CECINA","GIANI","EUGENIO","PARTITO DEMOCRATICO",334
"PISA","CASTELNUOVO DI VAL DI CECINA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",41
"PISA","CASTELNUOVO DI VAL DI CECINA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",30
"PISA","CASTELNUOVO DI VAL DI CECINA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",15
"PISA","CASTELNUOVO DI VAL DI CECINA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",229
"PISA","CASTELNUOVO DI VAL DI CECINA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",37
"PISA","CASTELNUOVO DI VAL DI CECINA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",31
"PISA","CASTELNUOVO DI VAL DI CECINA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",30
"PISA","CASTELNUOVO DI VAL DI CECINA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",12
"PISA","CASTELNUOVO DI VAL DI CECINA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",45
"PISA","CHIANNI","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",170
"PISA","CHIANNI","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",33
"PISA","CHIANNI","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",14
"PISA","CHIANNI","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",4
"PISA","CHIANNI","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",2
"PISA","CHIANNI","GIANI","EUGENIO","PARTITO DEMOCRATICO",140
"PISA","CHIANNI","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",39
"PISA","CHIANNI","GIANI","EUGENIO","MOVIMENTO 5 STELLE",17
"PISA","CHIANNI","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",16
"PISA","CHIANNI","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",39
"PISA","CRESPINA LORENZANA","GIANI","EUGENIO","PARTITO DEMOCRATICO",626
"PISA","CRESPINA LORENZANA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",158
"PISA","CRESPINA LORENZANA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",155
"PISA","CRESPINA LORENZANA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",103
"PISA","CRESPINA LORENZANA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",486
"PISA","CRESPINA LORENZANA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",116
"PISA","CRESPINA LORENZANA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",76
"PISA","CRESPINA LORENZANA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",14
"PISA","CRESPINA LORENZANA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",13
"PISA","CRESPINA LORENZANA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",83
"PISA","FAUGLIA","GIANI","EUGENIO","PARTITO DEMOCRATICO",383
"PISA","FAUGLIA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",114
"PISA","FAUGLIA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",103
"PISA","FAUGLIA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",79
"PISA","FAUGLIA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",345
"PISA","FAUGLIA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",56
"PISA","FAUGLIA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",47
"PISA","FAUGLIA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",6
"PISA","FAUGLIA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",5
"PISA","FAUGLIA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",79
"PISA","GUARDISTALLO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",169
"PISA","GUARDISTALLO","GIANI","EUGENIO","PARTITO DEMOCRATICO",126
"PISA","GUARDISTALLO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",15
"PISA","GUARDISTALLO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",11
"PISA","GUARDISTALLO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",110
"PISA","GUARDISTALLO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",12
"PISA","GUARDISTALLO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",7
"PISA","GUARDISTALLO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",6
"PISA","GUARDISTALLO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",5
"PISA","GUARDISTALLO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",22
"PISA","LAJATICO","GIANI","EUGENIO","PARTITO DEMOCRATICO",208
"PISA","LAJATICO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",43
"PISA","LAJATICO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",24
"PISA","LAJATICO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",22
"PISA","LAJATICO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",144
"PISA","LAJATICO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",23
"PISA","LAJATICO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",17
"PISA","LAJATICO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",7
"PISA","LAJATICO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",3
"PISA","LAJATICO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",22
"PISA","MONTECATINI VAL DI CECINA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",146
"PISA","MONTECATINI VAL DI CECINA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",71
"PISA","MONTECATINI VAL DI CECINA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",26
"PISA","MONTECATINI VAL DI CECINA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",21
"PISA","MONTECATINI VAL DI CECINA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",7
"PISA","MONTECATINI VAL DI CECINA","GIANI","EUGENIO","PARTITO DEMOCRATICO",159
"PISA","MONTECATINI VAL DI CECINA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",73
"PISA","MONTECATINI VAL DI CECINA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",29
"PISA","MONTECATINI VAL DI CECINA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",17
"PISA","MONTECATINI VAL DI CECINA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",26
"PISA","MONTESCUDAIO","GIANI","EUGENIO","PARTITO DEMOCRATICO",211
"PISA","MONTESCUDAIO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",154
"PISA","MONTESCUDAIO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",49
"PISA","MONTESCUDAIO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",41
"PISA","MONTESCUDAIO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",176
"PISA","MONTESCUDAIO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",21
"PISA","MONTESCUDAIO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",20
"PISA","MONTESCUDAIO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",9
"PISA","MONTESCUDAIO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",8
"PISA","MONTESCUDAIO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",28
"PISA","MONTEVERDI MARITTIMO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",77
"PISA","MONTEVERDI MARITTIMO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",35
"PISA","MONTEVERDI MARITTIMO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",34
"PISA","MONTEVERDI MARITTIMO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",14
"PISA","MONTEVERDI MARITTIMO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",8
"PISA","MONTEVERDI MARITTIMO","GIANI","EUGENIO","PARTITO DEMOCRATICO",56
"PISA","MONTEVERDI MARITTIMO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",22
"PISA","MONTEVERDI MARITTIMO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",10
"PISA","MONTEVERDI MARITTIMO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",8
"PISA","MONTEVERDI MARITTIMO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",8
"PISA","MONTOPOLI IN VAL D'ARNO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1156
"PISA","MONTOPOLI IN VAL D'ARNO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",361
"PISA","MONTOPOLI IN VAL D'ARNO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",295
"PISA","MONTOPOLI IN VAL D'ARNO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",49
"PISA","MONTOPOLI IN VAL D'ARNO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",37
"PISA","MONTOPOLI IN VAL D'ARNO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1176
"PISA","MONTOPOLI IN VAL D'ARNO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",424
"PISA","MONTOPOLI IN VAL D'ARNO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",161
"PISA","MONTOPOLI IN VAL D'ARNO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",142
"PISA","MONTOPOLI IN VAL D'ARNO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",126
"PISA","ORCIANO PISANO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",80
"PISA","ORCIANO PISANO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",20
"PISA","ORCIANO PISANO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",10
"PISA","ORCIANO PISANO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",5
"PISA","ORCIANO PISANO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",3
"PISA","ORCIANO PISANO","GIANI","EUGENIO","PARTITO DEMOCRATICO",42
"PISA","ORCIANO PISANO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",34
"PISA","ORCIANO PISANO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",14
"PISA","ORCIANO PISANO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",12
"PISA","ORCIANO PISANO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",13
"PISA","PALAIA","GIANI","EUGENIO","PARTITO DEMOCRATICO",785
"PISA","PALAIA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",114
"PISA","PALAIA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",66
"PISA","PALAIA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",56
"PISA","PALAIA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",626
"PISA","PALAIA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",95
"PISA","PALAIA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",60
"PISA","PALAIA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",16
"PISA","PALAIA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",15
"PISA","PALAIA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",93
"PISA","PECCIOLI","GIANI","EUGENIO","PARTITO DEMOCRATICO",722
"PISA","PECCIOLI","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",199
"PISA","PECCIOLI","GIANI","EUGENIO","MOVIMENTO 5 STELLE",70
"PISA","PECCIOLI","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",57
"PISA","PECCIOLI","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",554
"PISA","PECCIOLI","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",104
"PISA","PECCIOLI","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",83
"PISA","PECCIOLI","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",24
"PISA","PECCIOLI","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",17
"PISA","PECCIOLI","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",67
"PISA","PISA","GIANI","EUGENIO","PARTITO DEMOCRATICO",11742
"PISA","PISA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",3755
"PISA","PISA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",2299
"PISA","PISA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",1689
"PISA","PISA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",8129
"PISA","PISA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",1650
"PISA","PISA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",1649
"PISA","PISA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",356
"PISA","PISA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",338
"PISA","PISA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",1935
"PISA","POMARANCE","GIANI","EUGENIO","PARTITO DEMOCRATICO",909
"PISA","POMARANCE","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",233
"PISA","POMARANCE","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",151
"PISA","POMARANCE","GIANI","EUGENIO","MOVIMENTO 5 STELLE",100
"PISA","POMARANCE","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",517
"PISA","POMARANCE","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",89
"PISA","POMARANCE","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",76
"PISA","POMARANCE","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",72
"PISA","POMARANCE","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",22
"PISA","POMARANCE","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",72
"PISA","PONSACCO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1604
"PISA","PONSACCO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",361
"PISA","PONSACCO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",254
"PISA","PONSACCO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",185
"PISA","PONSACCO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1686
"PISA","PONSACCO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",364
"PISA","PONSACCO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",281
"PISA","PONSACCO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",40
"PISA","PONSACCO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",37
"PISA","PONSACCO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",149
"PISA","PONTEDERA","GIANI","EUGENIO","PARTITO DEMOCRATICO",3863
"PISA","PONTEDERA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",595
"PISA","PONTEDERA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",498
"PISA","PONTEDERA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",426
"PISA","PONTEDERA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",3348
"PISA","PONTEDERA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",480
"PISA","PONTEDERA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",315
"PISA","PONTEDERA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",147
"PISA","PONTEDERA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",88
"PISA","PONTEDERA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",406
"PISA","RIPARBELLA","GIANI","EUGENIO","PARTITO DEMOCRATICO",156
"PISA","RIPARBELLA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",54
"PISA","RIPARBELLA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",29
"PISA","RIPARBELLA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",22
"PISA","RIPARBELLA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",122
"PISA","RIPARBELLA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",20
"PISA","RIPARBELLA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",13
"PISA","RIPARBELLA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",6
"PISA","RIPARBELLA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",2
"PISA","RIPARBELLA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",23
"PISA","SAN GIULIANO TERME","GIANI","EUGENIO","PARTITO DEMOCRATICO",4176
"PISA","SAN GIULIANO TERME","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",1505
"PISA","SAN GIULIANO TERME","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",1088
"PISA","SAN GIULIANO TERME","GIANI","EUGENIO","MOVIMENTO 5 STELLE",650
"PISA","SAN GIULIANO TERME","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",2892
"PISA","SAN GIULIANO TERME","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",578
"PISA","SAN GIULIANO TERME","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",573
"PISA","SAN GIULIANO TERME","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",103
"PISA","SAN GIULIANO TERME","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",89
"PISA","SAN GIULIANO TERME","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",658
"PISA","SAN MINIATO","GIANI","EUGENIO","PARTITO DEMOCRATICO",3509
"PISA","SAN MINIATO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",1121
"PISA","SAN MINIATO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",454
"PISA","SAN MINIATO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",387
"PISA","SAN MINIATO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",2755
"PISA","SAN MINIATO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",583
"PISA","SAN MINIATO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",390
"PISA","SAN MINIATO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",103
"PISA","SAN MINIATO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",84
"PISA","SAN MINIATO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",588
"PISA","SANTA CROCE SULL'ARNO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1661
"PISA","SANTA CROCE SULL'ARNO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",292
"PISA","SANTA CROCE SULL'ARNO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",222
"PISA","SANTA CROCE SULL'ARNO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",43
"PISA","SANTA CROCE SULL'ARNO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",40
"PISA","SANTA CROCE SULL'ARNO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1294
"PISA","SANTA CROCE SULL'ARNO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",266
"PISA","SANTA CROCE SULL'ARNO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",141
"PISA","SANTA CROCE SULL'ARNO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",140
"PISA","SANTA CROCE SULL'ARNO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",98
"PISA","SANTA LUCE","GIANI","EUGENIO","PARTITO DEMOCRATICO",243
"PISA","SANTA LUCE","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",57
"PISA","SANTA LUCE","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",36
"PISA","SANTA LUCE","GIANI","EUGENIO","MOVIMENTO 5 STELLE",35
"PISA","SANTA LUCE","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",145
"PISA","SANTA LUCE","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",37
"PISA","SANTA LUCE","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",24
"PISA","SANTA LUCE","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",8
"PISA","SANTA LUCE","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",3
"PISA","SANTA LUCE","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",31
"PISA","SANTA MARIA A MONTE","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1208
"PISA","SANTA MARIA A MONTE","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",525
"PISA","SANTA MARIA A MONTE","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",350
"PISA","SANTA MARIA A MONTE","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",44
"PISA","SANTA MARIA A MONTE","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",32
"PISA","SANTA MARIA A MONTE","GIANI","EUGENIO","PARTITO DEMOCRATICO",1241
"PISA","SANTA MARIA A MONTE","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",346
"PISA","SANTA MARIA A MONTE","GIANI","EUGENIO","MOVIMENTO 5 STELLE",152
"PISA","SANTA MARIA A MONTE","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",149
"PISA","SANTA MARIA A MONTE","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",117
"PISA","TERRICCIOLA","GIANI","EUGENIO","PARTITO DEMOCRATICO",573
"PISA","TERRICCIOLA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",122
"PISA","TERRICCIOLA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",79
"PISA","TERRICCIOLA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",77
"PISA","TERRICCIOLA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",671
"PISA","TERRICCIOLA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",69
"PISA","TERRICCIOLA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",51
"PISA","TERRICCIOLA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",16
"PISA","TERRICCIOLA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",7
"PISA","TERRICCIOLA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",40
"PISA","VECCHIANO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1529
"PISA","VECCHIANO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",412
"PISA","VECCHIANO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",346
"PISA","VECCHIANO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",262
"PISA","VECCHIANO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1168
