DATAFLOW,LAST UPDATE,freq,unit,quantile,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,IT,2016-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,UK,2016-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2016-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2016-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2016-01-01,1.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2016-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,IT,2016-01-01,4.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,UK,2016-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2016-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2016-01-01,0.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2016-01-01,2.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2016-01-01,1.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,IT,2016-01-01,5.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,UK,2016-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,DE,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,ES,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,EU27_2020,2017-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,FR,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,IT,2017-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,UK,2017-01-01,0.4,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,DE,2017-01-01,0.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,ES,2017-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,EU27_2020,2017-01-01,2.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,FR,2017-01-01,1.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,IT,2017-01-01,4.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,UK,2017-01-01,0.3,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,DE,2017-01-01,0.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,ES,2017-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2017-01-01,3.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,FR,2017-01-01,2.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,IT,2017-01-01,4.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,UK,2017-01-01,5.0,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,DE,2017-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,ES,2017-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,EU27_2020,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,FR,2017-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,IT,2017-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,UK,2017-01-01,0.0,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,DE,2017-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,ES,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,EU27_2020,2017-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,FR,2017-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,IT,2017-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,UK,2017-01-01,0.2,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,DE,2017-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,ES,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2017-01-01,0.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,FR,2017-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,IT,2017-01-01,0.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,UK,2017-01-01,2.7,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,DE,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,ES,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,EU27_2020,2017-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,FR,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,IT,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,UK,2017-01-01,0.1,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2017-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2017-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2017-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2017-01-01,0.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,IT,2017-01-01,1.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,UK,2017-01-01,0.1,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2017-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2017-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2017-01-01,1.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2017-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,IT,2017-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,UK,2017-01-01,3.3,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,DE,2018-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,ES,2018-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,EU27_2020,2018-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,FR,2018-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,IT,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,UK,2018-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,DE,2018-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,ES,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,EU27_2020,2018-01-01,2.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,FR,2018-01-01,2.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,IT,2018-01-01,4.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,UK,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,DE,2018-01-01,0.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,ES,2018-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2018-01-01,3.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,FR,2018-01-01,2.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,IT,2018-01-01,5.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,UK,2018-01-01,4.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,DE,2018-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,ES,2018-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,EU27_2020,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,FR,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,IT,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,UK,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,DE,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,ES,2018-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,EU27_2020,2018-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,FR,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,IT,2018-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,UK,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,DE,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,ES,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2018-01-01,0.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,FR,2018-01-01,0.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,IT,2018-01-01,0.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,UK,2018-01-01,3.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,DE,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,ES,2018-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,EU27_2020,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,FR,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,IT,2018-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,UK,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2018-01-01,1.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2018-01-01,0.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,IT,2018-01-01,2.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,UK,2018-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2018-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2018-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2018-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2018-01-01,1.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,IT,2018-01-01,2.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,UK,2018-01-01,4.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,DE,2019-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,ES,2019-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,EU27_2020,2019-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,FR,2019-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,IT,2019-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,DE,2019-01-01,0.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,ES,2019-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,EU27_2020,2019-01-01,2.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,FR,2019-01-01,2.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,IT,2019-01-01,3.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,DE,2019-01-01,0.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,ES,2019-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2019-01-01,3.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,FR,2019-01-01,2.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,IT,2019-01-01,4.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,DE,2019-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,ES,2019-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,EU27_2020,2019-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,FR,2019-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,IT,2019-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,DE,2019-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,ES,2019-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,EU27_2020,2019-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,FR,2019-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,IT,2019-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,DE,2019-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,ES,2019-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2019-01-01,0.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,FR,2019-01-01,0.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,IT,2019-01-01,0.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,DE,2019-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,ES,2019-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,EU27_2020,2019-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,FR,2019-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,IT,2019-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2019-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2019-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2019-01-01,0.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2019-01-01,0.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,IT,2019-01-01,1.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2019-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2019-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2019-01-01,1.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2019-01-01,1.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,IT,2019-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,DE,2020-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,ES,2020-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,EU27_2020,2020-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,FR,2020-01-01,0.4,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,DE,2020-01-01,0.2,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,ES,2020-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,EU27_2020,2020-01-01,2.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,FR,2020-01-01,4.3,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,DE,2020-01-01,0.3,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,ES,2020-01-01,0.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2020-01-01,3.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,FR,2020-01-01,5.3,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,DE,2020-01-01,0.0,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,ES,2020-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,EU27_2020,2020-01-01,0.0,n,
