FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007),TYPE_EMPLOYMENT,Tipologia di occupazione,EMPLOYMENT_STATUS,Posizione nella professione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_TYPE_EMPLOYMENT,Tipologia di occupazione (NOTE_TYPE_EMPLOYMENT),NOTE_EMPLOYMENT_STATUS,Posizione nella professione (NOTE_EMPLOYMENT_STATUS),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,188.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,187.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,188.5,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,194,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,187.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,178.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,180.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,181.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,180,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),L,Attività immobiliari,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,188.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2014,1617.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2015,1644.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,1656.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,1659.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,1683.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,1693.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,1737.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,1723,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,1791.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,1903.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,1943.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),M,'Attività professionali, scientifiche e tecniche',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,1981.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2014,1229.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2015,1277.2,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,1324.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,1410.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,1496,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,1510.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,1446.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,1530.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,1581,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,1572.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,1582.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),N,Attività amministrative e di servizi di supporto,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,1597.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2014,1328,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2015,1304.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,1280.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,1248.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,1238,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,1234.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,1194.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,1177.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,1193,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,1203.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,1213.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),O,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,1221.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2014,1492,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2015,1512.2,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,1546.2,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,1562.5,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,1584.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,1619.5,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,1631.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,1696.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,1713,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,1720.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,1755.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),P,Istruzione,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,1787.4,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2014,1815.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2015,1848.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,1881.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,1902,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,1937.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,1942.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,1968.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,1982.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,2022.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,2078.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,2145,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
