"Provincia","Comune","Cognome","Nome","Lista","Voti"
"CATANZARO","MOTTA SANTA LUCIA","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",30
"CATANZARO","MOTTA SANTA LUCIA","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",24
"CATANZARO","MOTTA SANTA LUCIA","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",12
"CATANZARO","MOTTA SANTA LUCIA","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",7
"CATANZARO","MOTTA SANTA LUCIA","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",1
"CATANZARO","MOTTA SANTA LUCIA","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",0
"CATANZARO","NOCERA TERINESE","OCCHIUTO","ROBERTO","FORZA ITALIA",631
"CATANZARO","NOCERA TERINESE","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",243
"CATANZARO","NOCERA TERINESE","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",215
"CATANZARO","NOCERA TERINESE","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",134
"CATANZARO","NOCERA TERINESE","OCCHIUTO","ROBERTO","NOI MODERATI",111
"CATANZARO","NOCERA TERINESE","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",15
"CATANZARO","NOCERA TERINESE","OCCHIUTO","ROBERTO","FORZA AZZURRI",9
"CATANZARO","NOCERA TERINESE","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",2
"CATANZARO","NOCERA TERINESE","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",308
"CATANZARO","NOCERA TERINESE","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",145
"CATANZARO","NOCERA TERINESE","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",143
"CATANZARO","NOCERA TERINESE","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",131
"CATANZARO","NOCERA TERINESE","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",47
"CATANZARO","NOCERA TERINESE","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",45
"CATANZARO","NOCERA TERINESE","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",15
"CATANZARO","OLIVADI","OCCHIUTO","ROBERTO","FORZA ITALIA",130
"CATANZARO","OLIVADI","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",17
"CATANZARO","OLIVADI","OCCHIUTO","ROBERTO","NOI MODERATI",11
"CATANZARO","OLIVADI","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",4
"CATANZARO","OLIVADI","OCCHIUTO","ROBERTO","FORZA AZZURRI",1
"CATANZARO","OLIVADI","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",1
"CATANZARO","OLIVADI","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",0
"CATANZARO","OLIVADI","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","OLIVADI","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",34
"CATANZARO","OLIVADI","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",26
"CATANZARO","OLIVADI","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",24
"CATANZARO","OLIVADI","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",11
"CATANZARO","OLIVADI","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",10
"CATANZARO","OLIVADI","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",6
"CATANZARO","OLIVADI","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",3
"CATANZARO","PALERMITI","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",108
"CATANZARO","PALERMITI","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",49
"CATANZARO","PALERMITI","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",31
"CATANZARO","PALERMITI","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",28
"CATANZARO","PALERMITI","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",16
"CATANZARO","PALERMITI","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",15
"CATANZARO","PALERMITI","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",64
"CATANZARO","PALERMITI","OCCHIUTO","ROBERTO","FORZA ITALIA",62
"CATANZARO","PALERMITI","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",55
"CATANZARO","PALERMITI","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",35
"CATANZARO","PALERMITI","OCCHIUTO","ROBERTO","NOI MODERATI",20
"CATANZARO","PALERMITI","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",3
"CATANZARO","PALERMITI","OCCHIUTO","ROBERTO","FORZA AZZURRI",1
"CATANZARO","PALERMITI","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",1
"CATANZARO","PALERMITI","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",3
"CATANZARO","PENTONE","OCCHIUTO","ROBERTO","FORZA ITALIA",172
"CATANZARO","PENTONE","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",105
"CATANZARO","PENTONE","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",74
"CATANZARO","PENTONE","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",45
"CATANZARO","PENTONE","OCCHIUTO","ROBERTO","NOI MODERATI",21
"CATANZARO","PENTONE","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",11
"CATANZARO","PENTONE","OCCHIUTO","ROBERTO","FORZA AZZURRI",2
"CATANZARO","PENTONE","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",1
"CATANZARO","PENTONE","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",115
"CATANZARO","PENTONE","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",99
"CATANZARO","PENTONE","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",69
"CATANZARO","PENTONE","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",59
"CATANZARO","PENTONE","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",43
"CATANZARO","PENTONE","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",9
"CATANZARO","PENTONE","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",4
"CATANZARO","PETRIZZI","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",90
"CATANZARO","PETRIZZI","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",40
"CATANZARO","PETRIZZI","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",40
"CATANZARO","PETRIZZI","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",36
"CATANZARO","PETRIZZI","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",9
"CATANZARO","PETRIZZI","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",8
"CATANZARO","PETRIZZI","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",97
"CATANZARO","PETRIZZI","OCCHIUTO","ROBERTO","FORZA ITALIA",52
"CATANZARO","PETRIZZI","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",32
"CATANZARO","PETRIZZI","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",17
"CATANZARO","PETRIZZI","OCCHIUTO","ROBERTO","NOI MODERATI",11
"CATANZARO","PETRIZZI","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",3
"CATANZARO","PETRIZZI","OCCHIUTO","ROBERTO","FORZA AZZURRI",3
"CATANZARO","PETRIZZI","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","PETRIZZI","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",3
"CATANZARO","PETRONA'","OCCHIUTO","ROBERTO","FORZA ITALIA",472
"CATANZARO","PETRONA'","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",114
"CATANZARO","PETRONA'","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",94
"CATANZARO","PETRONA'","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",47
"CATANZARO","PETRONA'","OCCHIUTO","ROBERTO","NOI MODERATI",16
"CATANZARO","PETRONA'","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",6
"CATANZARO","PETRONA'","OCCHIUTO","ROBERTO","FORZA AZZURRI",5
"CATANZARO","PETRONA'","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","PETRONA'","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",74
"CATANZARO","PETRONA'","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",73
"CATANZARO","PETRONA'","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",55
"CATANZARO","PETRONA'","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",42
"CATANZARO","PETRONA'","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",38
"CATANZARO","PETRONA'","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",30
"CATANZARO","PETRONA'","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",7
"CATANZARO","PIANOPOLI","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",223
"CATANZARO","PIANOPOLI","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",193
"CATANZARO","PIANOPOLI","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",83
"CATANZARO","PIANOPOLI","OCCHIUTO","ROBERTO","FORZA ITALIA",76
"CATANZARO","PIANOPOLI","OCCHIUTO","ROBERTO","NOI MODERATI",46
"CATANZARO","PIANOPOLI","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",8
"CATANZARO","PIANOPOLI","OCCHIUTO","ROBERTO","FORZA AZZURRI",7
"CATANZARO","PIANOPOLI","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","PIANOPOLI","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",128
"CATANZARO","PIANOPOLI","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",101
"CATANZARO","PIANOPOLI","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",92
"CATANZARO","PIANOPOLI","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",69
"CATANZARO","PIANOPOLI","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",30
"CATANZARO","PIANOPOLI","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",28
"CATANZARO","PIANOPOLI","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",11
"CATANZARO","PLATANIA","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",170
"CATANZARO","PLATANIA","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",146
"CATANZARO","PLATANIA","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",89
"CATANZARO","PLATANIA","OCCHIUTO","ROBERTO","NOI MODERATI",41
"CATANZARO","PLATANIA","OCCHIUTO","ROBERTO","FORZA ITALIA",24
"CATANZARO","PLATANIA","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",9
"CATANZARO","PLATANIA","OCCHIUTO","ROBERTO","FORZA AZZURRI",3
"CATANZARO","PLATANIA","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","PLATANIA","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",73
"CATANZARO","PLATANIA","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",68
"CATANZARO","PLATANIA","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",51
"CATANZARO","PLATANIA","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",33
"CATANZARO","PLATANIA","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",33
"CATANZARO","PLATANIA","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",27
"CATANZARO","PLATANIA","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",11
"CATANZARO","SAN FLORO","OCCHIUTO","ROBERTO","FORZA ITALIA",86
"CATANZARO","SAN FLORO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",64
"CATANZARO","SAN FLORO","OCCHIUTO","ROBERTO","NOI MODERATI",19
"CATANZARO","SAN FLORO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",12
"CATANZARO","SAN FLORO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",12
"CATANZARO","SAN FLORO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",11
"CATANZARO","SAN FLORO","OCCHIUTO","ROBERTO","FORZA AZZURRI",0
"CATANZARO","SAN FLORO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","SAN FLORO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",35
"CATANZARO","SAN FLORO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",19
"CATANZARO","SAN FLORO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",18
"CATANZARO","SAN FLORO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",17
"CATANZARO","SAN FLORO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",17
"CATANZARO","SAN FLORO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",5
"CATANZARO","SAN FLORO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",1
"CATANZARO","SAN MANGO D'AQUINO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",127
"CATANZARO","SAN MANGO D'AQUINO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",116
"CATANZARO","SAN MANGO D'AQUINO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",114
"CATANZARO","SAN MANGO D'AQUINO","OCCHIUTO","ROBERTO","FORZA ITALIA",94
"CATANZARO","SAN MANGO D'AQUINO","OCCHIUTO","ROBERTO","NOI MODERATI",18
"CATANZARO","SAN MANGO D'AQUINO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",2
"CATANZARO","SAN MANGO D'AQUINO","OCCHIUTO","ROBERTO","FORZA AZZURRI",1
"CATANZARO","SAN MANGO D'AQUINO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","SAN MANGO D'AQUINO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",48
"CATANZARO","SAN MANGO D'AQUINO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",48
"CATANZARO","SAN MANGO D'AQUINO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",35
"CATANZARO","SAN MANGO D'AQUINO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",34
"CATANZARO","SAN MANGO D'AQUINO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",19
"CATANZARO","SAN MANGO D'AQUINO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",13
"CATANZARO","SAN MANGO D'AQUINO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",5
"CATANZARO","SAN PIETRO A MAIDA","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",426
"CATANZARO","SAN PIETRO A MAIDA","OCCHIUTO","ROBERTO","NOI MODERATI",168
"CATANZARO","SAN PIETRO A MAIDA","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",123
"CATANZARO","SAN PIETRO A MAIDA","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",97
"CATANZARO","SAN PIETRO A MAIDA","OCCHIUTO","ROBERTO","FORZA ITALIA",58
"CATANZARO","SAN PIETRO A MAIDA","OCCHIUTO","ROBERTO","FORZA AZZURRI",21
"CATANZARO","SAN PIETRO A MAIDA","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",2
"CATANZARO","SAN PIETRO A MAIDA","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",1
"CATANZARO","SAN PIETRO A MAIDA","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",338
"CATANZARO","SAN PIETRO A MAIDA","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",188
"CATANZARO","SAN PIETRO A MAIDA","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",129
"CATANZARO","SAN PIETRO A MAIDA","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",42
"CATANZARO","SAN PIETRO A MAIDA","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",34
"CATANZARO","SAN PIETRO A MAIDA","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",32
"CATANZARO","SAN PIETRO A MAIDA","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",23
"CATANZARO","SAN PIETRO APOSTOLO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",191
"CATANZARO","SAN PIETRO APOSTOLO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",39
"CATANZARO","SAN PIETRO APOSTOLO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",31
"CATANZARO","SAN PIETRO APOSTOLO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",31
"CATANZARO","SAN PIETRO APOSTOLO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",23
"CATANZARO","SAN PIETRO APOSTOLO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",12
"CATANZARO","SAN PIETRO APOSTOLO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",153
"CATANZARO","SAN PIETRO APOSTOLO","OCCHIUTO","ROBERTO","FORZA ITALIA",69
"CATANZARO","SAN PIETRO APOSTOLO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",31
"CATANZARO","SAN PIETRO APOSTOLO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",25
"CATANZARO","SAN PIETRO APOSTOLO","OCCHIUTO","ROBERTO","NOI MODERATI",11
"CATANZARO","SAN PIETRO APOSTOLO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",4
"CATANZARO","SAN PIETRO APOSTOLO","OCCHIUTO","ROBERTO","FORZA AZZURRI",1
"CATANZARO","SAN PIETRO APOSTOLO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","SAN PIETRO APOSTOLO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",8
"CATANZARO","SAN SOSTENE","OCCHIUTO","ROBERTO","FORZA ITALIA",131
"CATANZARO","SAN SOSTENE","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",83
"CATANZARO","SAN SOSTENE","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",43
"CATANZARO","SAN SOSTENE","OCCHIUTO","ROBERTO","NOI MODERATI",18
"CATANZARO","SAN SOSTENE","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",14
"CATANZARO","SAN SOSTENE","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",9
"CATANZARO","SAN SOSTENE","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",2
"CATANZARO","SAN SOSTENE","OCCHIUTO","ROBERTO","FORZA AZZURRI",0
"CATANZARO","SAN SOSTENE","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",82
"CATANZARO","SAN SOSTENE","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",77
"CATANZARO","SAN SOSTENE","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",21
"CATANZARO","SAN SOSTENE","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",18
"CATANZARO","SAN SOSTENE","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",17
"CATANZARO","SAN SOSTENE","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",6
"CATANZARO","SAN SOSTENE","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",4
"CATANZARO","SANTA CATERINA DELLO IONIO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",326
"CATANZARO","SANTA CATERINA DELLO IONIO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",144
"CATANZARO","SANTA CATERINA DELLO IONIO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",30
"CATANZARO","SANTA CATERINA DELLO IONIO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",23
"CATANZARO","SANTA CATERINA DELLO IONIO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",22
"CATANZARO","SANTA CATERINA DELLO IONIO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",21
"CATANZARO","SANTA CATERINA DELLO IONIO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",148
"CATANZARO","SANTA CATERINA DELLO IONIO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",99
"CATANZARO","SANTA CATERINA DELLO IONIO","OCCHIUTO","ROBERTO","FORZA ITALIA",93
"CATANZARO","SANTA CATERINA DELLO IONIO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",32
"CATANZARO","SANTA CATERINA DELLO IONIO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",4
"CATANZARO","SANTA CATERINA DELLO IONIO","OCCHIUTO","ROBERTO","NOI MODERATI",3
"CATANZARO","SANTA CATERINA DELLO IONIO","OCCHIUTO","ROBERTO","FORZA AZZURRI",2
"CATANZARO","SANTA CATERINA DELLO IONIO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",1
"CATANZARO","SANTA CATERINA DELLO IONIO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",3
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",182
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",152
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",127
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",36
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",32
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",20
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",73
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",72
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",47
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","OCCHIUTO","ROBERTO","FORZA ITALIA",47
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",31
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","OCCHIUTO","ROBERTO","NOI MODERATI",20
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","OCCHIUTO","ROBERTO","FORZA AZZURRI",11
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","SANT'ANDREA APOSTOLO DELLO IONIO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",11
"CATANZARO","SAN VITO SULLO IONIO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",153
"CATANZARO","SAN VITO SULLO IONIO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",89
"CATANZARO","SAN VITO SULLO IONIO","OCCHIUTO","ROBERTO","FORZA ITALIA",83
"CATANZARO","SAN VITO SULLO IONIO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",46
"CATANZARO","SAN VITO SULLO IONIO","OCCHIUTO","ROBERTO","NOI MODERATI",32
"CATANZARO","SAN VITO SULLO IONIO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",5
"CATANZARO","SAN VITO SULLO IONIO","OCCHIUTO","ROBERTO","FORZA AZZURRI",1
"CATANZARO","SAN VITO SULLO IONIO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"CATANZARO","SAN VITO SULLO IONIO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",87
"CATANZARO","SAN VITO SULLO IONIO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",54
"CATANZARO","SAN VITO SULLO IONIO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",38
"CATANZARO","SAN VITO SULLO IONIO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",17
"CATANZARO","SAN VITO SULLO IONIO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",14
"CATANZARO","SAN VITO SULLO IONIO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",14
